GEO_TYPE,GEO_VALUE,Measure,Measure_Short,Weighted_Average,Total_Population,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes
State,South Dakota,High blood pressure among adults aged >=18 years,Hypertension,30.10954794410393,1790752.0,Spironolactone,Spironolactone,30112,288380.11,6969.0
State,South Dakota,High blood pressure among adults aged >=18 years,Hypertension,30.10954794410393,1790752.0,Valsartan,Valsartan,5164,166197.15,1250.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Ezetimibe,Ezetimibe,15129,755356.58,3797.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Fenofibrate,Fenofibrate,6957,224928.12,1454.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Gemfibrozil,Gemfibrozil,3993,65255.89,843.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Niacin Er,Niacin,387,40830.65,84.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Praluent Pen,Alirocumab,2547,1601020.5,371.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Repatha Pushtronex,Evolocumab,256,194279.76,35.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Repatha Sureclick,Evolocumab,2723,1977237.01,442.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Repatha Syringe,Evolocumab,493,331297.19,91.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Simvastatin,Simvastatin,61697,385047.44,13875.0
State,South Dakota,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,32.028746749968725,1790752.0,Zetia,Ezetimibe,21,11363.76,0.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Azulfidine,Sulfasalazine,37,6044.81,0.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Ec-Naproxen,Naproxen,1303,247337.02,634.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Enbrel,Etanercept,1791,13002976.87,253.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Enbrel Mini,Etanercept,1493,10077368.28,190.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Enbrel Sureclick,Etanercept,7175,51488291.38,964.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira,Adalimumab,785,5921873.22,122.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira Pen,Adalimumab,2849,23225658.09,377.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira Pen Psor-Uveits-Adol Hs,Adalimumab,11,136647.34,0.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira(Cf),Adalimumab,1283,10748460.59,185.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira(Cf) Pen,Adalimumab,12216,103054331.67,1627.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira(Cf) Pen Crohn's-Uc-Hs,Adalimumab,100,2019924.58,94.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Humira(Cf) Pen Psor-Uv-Adol Hs,Adalimumab,46,613667.64,45.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Ibu,Ibuprofen,5999,23025.37,2358.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Ibuprofen,Ibuprofen,136311,1711919.87,63665.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Medrol,Methylprednisolone,21,143.78,19.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Methylprednisolone,Methylprednisolone,188945,1930060.99,145869.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Naproxen,Naproxen,51902,941673.35,25261.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Prednisone,Prednisone,402598,2858056.41,201876.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Rayos,Prednisone,79,285218.68,28.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Remicade,Infliximab,289,2085472.75,60.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Sulfasalazine,Sulfasalazine,10178,295164.17,2519.0
State,Tennessee,Arthritis among adults aged >=18 years,Arthritis,27.80649389739504,13950436.0,Sulfasalazine Dr,Sulfasalazine,1880,97515.47,564.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Aldactone,Spironolactone,13,6128.18,0.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Altace,Ramipril,60,33174.7,14.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Calcium Acetate,Calcium Acetate,9548,832134.09,2583.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Carospir,Spironolactone,14,7512.41,0.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Diovan,Valsartan,438,309776.33,96.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Epogen,Epoetin Alfa,106,37336.12,28.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Furosemide,Furosemide,675493,4016405.45,167916.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Lasix,Furosemide,152,16275.91,53.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Lisinopril,Lisinopril,884808,5941347.72,221426.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Phoslyra,Calcium Acetate,35,20810.1,14.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Procrit,Epoetin Alfa,470,791153.91,115.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Qbrelis,Lisinopril,33,66866.99,0.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Ramipril,Ramipril,51206,641866.79,13029.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Spironolactone,Spironolactone,212953,2850374.33,58347.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Valsartan,Valsartan,78047,3068299.42,20336.0
State,Tennessee,Chronic kidney disease among adults aged >=18 years,CKD,3.117927238976617,13950436.0,Zestril,Lisinopril,33,29408.2,0.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Budesonide,Budesonide,2473,467189.12,552.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Budesonide Dr,Budesonide,4499,813332.39,1514.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Budesonide Ec,Budesonide,2617,978248.1,1008.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Budesonide Er,Budesonide,611,730011.88,201.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Daliresp,Roflumilast,9677,5981726.76,1952.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Pulmicort Flexhaler,Budesonide,2634,852260.2,1054.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Roflumilast,Roflumilast,925,332389.18,660.0
State,Tennessee,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,8.22414186911434,13950436.0,Uceris,Budesonide,82,101836.32,23.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Altace,Ramipril,60,33174.7,14.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Brilinta,Ticagrelor,31754,20637789.38,7762.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Carvedilol,Carvedilol,444788,4588618.32,109406.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Coreg,Carvedilol,73,44616.31,15.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Diovan,Valsartan,438,309776.33,96.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Eliquis,Apixaban,512185,383567507.76,95500.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Isosorbide Mononitrate,Isosorbide Mononitrate,6958,184229.08,1462.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Isosorbide Mononitrate Er,Isosorbide Mononitrate,137619,2374499.85,34892.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Lisinopril,Lisinopril,884808,5941347.72,221426.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Nitro-Bid,Nitroglycerin,366,19505.96,225.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Nitro-Dur,Nitroglycerin,87,166555.38,23.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Nitroglycerin,Nitroglycerin,66236,1380201.08,40478.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Nitroglycerin Patch,Nitroglycerin,8430,386149.72,2254.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Nitrostat,Nitroglycerin,103,5787.3,67.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Qbrelis,Lisinopril,33,66866.99,0.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Ramipril,Ramipril,51206,641866.79,13029.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Rectiv,Nitroglycerin,93,63887.08,58.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Simvastatin,Simvastatin,377537,3016714.88,93653.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Valsartan,Valsartan,78047,3068299.42,20336.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Xarelto,Rivaroxaban,165335,138394528.65,33261.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Zestril,Lisinopril,33,29408.2,0.0
State,Tennessee,Coronary heart disease among adults aged >=18 years,Heart_Disease,6.4792474443092685,13950436.0,Zocor,Simvastatin,44,26447.15,13.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Accolate,Zafirlukast,13,4388.64,0.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Budesonide,Budesonide,2473,467189.12,552.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Budesonide Dr,Budesonide,4499,813332.39,1514.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Budesonide Ec,Budesonide,2617,978248.1,1008.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Budesonide Er,Budesonide,611,730011.88,201.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Cromolyn Sodium,Cromolyn Sodium,750,211312.7,345.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Pulmicort Flexhaler,Budesonide,2634,852260.2,1054.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Uceris,Budesonide,82,101836.32,23.0
State,Tennessee,Current asthma among adults aged >=18 years,Asthma,10.542181068749391,13950436.0,Zafirlukast,Zafirlukast,1227,208559.61,302.0
State,Tennessee,Depression among adults aged >=18 years,Depression,26.325412897489365,13950436.0,Mirtazapine,Mirtazapine,209610,4487531.13,41307.0
State,Tennessee,Depression among adults aged >=18 years,Depression,26.325412897489365,13950436.0,Remeron,Mirtazapine,46,8330.16,0.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Amaryl,Glimepiride,37,12908.18,0.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Byetta,Exenatide,608,789871.07,149.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glimepiride,Glimepiride,179816,2072531.33,46510.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glipizide,Glipizide,80999,670910.38,21539.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glipizide Er,Glipizide,48158,959955.61,13292.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glipizide Xl,Glipizide,1301,22294.75,538.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glucotrol Xl,Glipizide,27,2134.06,0.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Glyburide,Glyburide,8271,167224.72,2437.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Jardiance,Empagliflozin,120706,124900460.69,29905.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Victoza 2-Pak,Liraglutide,6436,6930336.07,1853.0
State,Tennessee,Diagnosed diabetes among adults aged >=18 years,Diabetes,12.224679049457665,13950436.0,Victoza 3-Pak,Liraglutide,15366,27145006.26,3787.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Aldactone,Spironolactone,13,6128.18,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Altace,Ramipril,60,33174.7,14.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Atenolol,Atenolol,166528,1483297.31,41211.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Carospir,Spironolactone,14,7512.41,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Carvedilol,Carvedilol,444788,4588618.32,109406.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Catapres-Tts 1,Clonidine,11,7910.15,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Catapres-Tts 2,Clonidine,27,17381.51,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Catapres-Tts 3,Clonidine,30,36981.78,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Clonidine,Clonidine,14661,2603484.92,3408.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Coreg,Carvedilol,73,44616.31,15.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Diovan,Valsartan,438,309776.33,96.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Furosemide,Furosemide,675493,4016405.45,167916.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Hydrochlorothiazide,Hydrochlorothiazide,446073,2213114.07,124041.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Lasix,Furosemide,152,16275.91,53.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Lisinopril,Lisinopril,884808,5941347.72,221426.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Nifedipine,Nifedipine,334,20603.17,97.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Nifedipine Er,Nifedipine,69156,3353665.79,17925.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Procardia Xl,Nifedipine,27,27317.61,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Qbrelis,Lisinopril,33,66866.99,0.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Ramipril,Ramipril,51206,641866.79,13029.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Spironolactone,Spironolactone,212953,2850374.33,58347.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Tenormin,Atenolol,57,73608.97,12.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Valsartan,Valsartan,78047,3068299.42,20336.0
State,Tennessee,High blood pressure among adults aged >=18 years,Hypertension,36.28528566418999,13950436.0,Zestril,Lisinopril,33,29408.2,0.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Ezetimibe,Ezetimibe,137884,6468892.86,39459.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Fenofibrate,Fenofibrate,52405,2000066.1,13752.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Gemfibrozil,Gemfibrozil,29536,720532.38,7544.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Lipofen,Fenofibrate,31,8985.86,0.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Niacin Er,Niacin,4144,412534.6,1039.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Niaspan,Niacin,28,3479.07,27.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Praluent Pen,Alirocumab,11282,8246968.84,2010.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Repatha Pushtronex,Evolocumab,1144,891937.14,212.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Repatha Sureclick,Evolocumab,30419,23394756.45,5641.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Repatha Syringe,Evolocumab,3809,2898156.59,958.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Simvastatin,Simvastatin,377537,3016714.88,93653.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Zetia,Ezetimibe,153,110954.76,31.0
State,Tennessee,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,High_Cholesterol,34.99931344081289,13950436.0,Zocor,Simvastatin,44,26447.15,13.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Azulfidine,Sulfasalazine,80,22500.6,49.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Ec-Naproxen,Naproxen,6179,914882.48,3615.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Enbrel,Etanercept,6054,44061172.93,845.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Enbrel Mini,Etanercept,4196,29735272.41,573.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Enbrel Sureclick,Etanercept,20569,146418977.4,2759.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira,Adalimumab,2227,18142453.21,362.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira Pen,Adalimumab,6811,53198782.3,996.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira Pen Crohn's-Uc-Hs,Adalimumab,13,262638.08,13.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira Pen Psor-Uveits-Adol Hs,Adalimumab,23,286665.92,15.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira(Cf),Adalimumab,4059,33557187.05,591.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira(Cf) Pen,Adalimumab,33516,271230267.94,4421.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira(Cf) Pen Crohn's-Uc-Hs,Adalimumab,193,3849266.94,183.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Humira(Cf) Pen Psor-Uv-Adol Hs,Adalimumab,129,1710312.58,129.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Ibu,Ibuprofen,8573,20011.33,3637.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Ibuprofen,Ibuprofen,407678,3820152.21,231745.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Infliximab,Infliximab,34,93936.14,12.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Medrol,Methylprednisolone,86,960.27,82.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Methylprednisolone,Methylprednisolone,439430,4328917.89,343634.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Naproxen,Naproxen,218212,5538711.04,112782.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Prednisone,Prednisone,898855,5087356.69,466692.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Prednisone Intensol,Prednisone,20,5438.26,15.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Rayos,Prednisone,793,3309207.66,254.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Remicade,Infliximab,1149,7986638.42,233.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Sulfasalazine,Sulfasalazine,43203,1237403.42,11284.0
State,Texas,Arthritis among adults aged >=18 years,Arthritis,21.42221475584769,59055882.0,Sulfasalazine Dr,Sulfasalazine,8325,474850.74,2731.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Aldactone,Spironolactone,67,21274.0,20.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Altace,Ramipril,190,124416.11,45.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Calcium Acetate,Calcium Acetate,31746,3669261.46,10210.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Diovan,Valsartan,1765,1144977.81,451.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Epogen,Epoetin Alfa,662,453155.69,208.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Furosemide,Furosemide,1527610,9693142.53,431594.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Lasix,Furosemide,426,39896.15,145.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Lisinopril,Lisinopril,2353455,16173685.92,628856.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Phoslyra,Calcium Acetate,156,86088.35,61.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Procrit,Epoetin Alfa,3779,5973562.28,1059.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Qbrelis,Lisinopril,35,66467.51,0.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Ramipril,Ramipril,124163,1513567.32,32012.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Spironolactone,Spironolactone,450420,6565213.07,130885.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Valsartan,Valsartan,246642,9465589.1,68916.0
State,Texas,Chronic kidney disease among adults aged >=18 years,CKD,3.103025470011607,59055882.0,Zestril,Lisinopril,107,119456.46,36.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Budesonide,Budesonide,11098,2678252.08,3246.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Budesonide Dr,Budesonide,9590,1494518.9,3432.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Budesonide Ec,Budesonide,7354,2486590.99,2802.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Budesonide Er,Budesonide,1445,1933392.29,503.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Daliresp,Roflumilast,16607,10442061.66,3534.0
State,Texas,Chronic obstructive pulmonary disease among adults aged >=18 years,COPD,6.182234066032576,59055882.0,Ortikos,Budesonide,15,20572.03,0.0
